time,ee_x,ee_y,ee_z,chassis_x,chassis_y,chassis_yaw
1.0385901927947998,0.12276361351824755,0.10914993979109436,1.0899260231618029,0.0,0.0,0.0
1.0447754859924316,0.12278868481451945,0.10914570076757023,1.0898824535303697,0.0,0.0,0.0
1.0516037940979004,0.12282657882742723,0.10913942395103411,1.0898282834696644,2.1693868253334826e-08,5.711558156241461e-08,-4.203657386854251e-22
1.0583772659301758,0.12286648475688335,0.10913240679061788,1.0897758692205737,4.307101291739371e-08,1.0303770013098646e-07,7.072891702623803e-20
1.0651581287384033,0.12290354648943981,0.10912523410349251,1.0897291088824086,6.653315637351777e-08,1.4151131554888254e-07,1.6246098522562007e-19
1.071929931640625,0.12293594303567831,0.10911818309930217,1.0896887714030727,9.119179393639135e-08,1.6861313693605136e-07,1.1309896315260242e-19
1.0789062976837158,0.12296335088754637,0.10911137920794768,1.0896545107417865,1.1680508038407753e-07,1.8422547764506152e-07,6.291044083484585e-20
1.085782766342163,0.12298610347036923,0.10910487844963343,1.0896256371913493,1.4313425772454086e-07,1.8824659183052722e-07,1.0615609310932215e-20
1.0924749374389648,0.1230049890801343,0.10909864063164275,1.0896013660814652,1.6996119020108517e-07,1.8065577943692352e-07,-3.111566901044679e-20
1.0993807315826416,0.12302076690144578,0.1090928256498521,1.0895809539096533,1.9614815188424565e-07,1.5878597391298776e-07,2.0926982320113834e-20
1.1062536239624023,0.12303369808129616,0.1090873264978249,1.0895638921528557,2.2128837925426202e-07,1.2139800156419212e-07,3.1045181108876715e-20
1.113091230392456,0.12304418274994619,0.10908212474133769,1.0895496558934925,2.466422148701203e-07,8.222242319526184e-08,-4.4475498839497785e-20
1.1198413372039795,0.123041525137745,0.10907794601184438,1.0895404815988705,2.720439029586986e-07,3.28340849873602e-08,-4.677474326771488e-21
1.1265144348144531,0.12300847400152985,0.10907770103872386,1.089539827965546,3.2157088217806317e-07,-4.728157781662904e-08,-7.875002451408633e-20
1.1332435607910156,0.12294576775740018,0.10907388959516988,1.0895465480549464,4.679237151734204e-07,4.509471342670651e-07,-9.80861809855759e-20
1.140547275543213,0.12282237708336928,0.10907061097155353,1.0895660310986908,6.884027729900804e-07,6.327655984169478e-07,-2.023147267145623e-19
1.1472136974334717,0.12271173647892071,0.10905933838873016,1.08958462319887,1.1233886154562598e-06,1.0278928346946869e-06,-1.6247148968151616e-19
1.1944925785064697,0.12261274171344923,0.10904805551088542,1.0896012951008847,1.496903308821311e-06,8.131556607934993e-07,-1.9853168076343113e-19
1.197526216506958,0.12252222752447912,0.10903792912747451,1.0896167179172536,1.889667376831557e-06,5.618048909539029e-07,-3.3975551373369634e-19
1.219280481338501,0.12243902796594403,0.10902938549947953,1.0896310744626365,2.2989890891328834e-06,2.91116432400839e-07,-4.73786542168176e-19
1.2202742099761963,0.1223775584507604,0.10902801910811644,1.0896414997782655,2.7235882219751797e-06,7.04812675340598e-09,-3.9118408016746097e-19
1.232877254486084,0.12232531098920958,0.10902889368012939,1.0896504461936303,3.1179044003075938e-06,3.0740439258064247e-07,-4.889491832720181e-19
1.24125075340271,0.12226383908745683,0.10902538279142247,1.0896613021808583,3.520396441065204e-06,6.564712307405537e-07,-5.169244303976208e-19
1.2481904029846191,0.12224092585008331,0.10902412323184639,1.0896652653955348,3.975761433601976e-06,4.289093392835581e-07,-2.9957381234350857e-19
1.2549490928649902,0.12222853032795873,0.1090237482045719,1.0896676396063272,4.279865040639833e-06,1.2398329306290745e-07,-2.9891662101046783e-19
1.2612700462341309,0.12222132775829767,0.1090236000394147,1.089669111541838,4.5826272618030445e-06,-1.8490949659904447e-07,-3.7042612116333423e-19
1.2681951522827148,0.12220112763182665,0.10901790567726272,1.0896733705126112,4.883874556347506e-06,-4.976180460746289e-07,-2.456792552071518e-19
1.275068998336792,0.12219427631919189,0.10901679535310797,1.0896747864247671,5.222905684111597e-06,-1.4498171731658167e-06,-2.5805259168165103e-19
1.2814807891845703,0.12219117569238601,0.10901630222648906,1.0896754769555066,5.527399914668424e-06,-1.8640014334736082e-06,-3.358610279672134e-19
1.2881805896759033,0.12218986972518323,0.10901618308624456,1.0896757959444519,5.831132497514601e-06,-2.2785437935134928e-06,-4.944458582863809e-19
1.3271512985229492,0.12218945797679957,0.10901617530925524,1.0896759145834818,6.134240159921492e-06,-2.692035250558425e-06,-4.322938601305973e-19
1.3286316394805908,0.12218946503920862,0.10901622430449269,1.0896759413203325,6.437144186732463e-06,-3.1024803522173006e-06,-3.669223688689511e-19
1.335984230041504,0.12218969787518986,0.10901632711362526,1.0896759238350262,6.739847139890665e-06,-3.5096686389352468e-06,-3.5219024196739705e-19
1.3495512008666992,0.12219008406374189,0.10901646919505947,1.0896758771711896,7.042281353097746e-06,-3.914787192595978e-06,-2.868478835190064e-19
1.3559825420379639,0.1221905631441853,0.10901662801249401,1.089675809469188,7.344408190608558e-06,-4.317973126975465e-06,-2.9544783719521167e-19
1.362914800643921,0.1221910932520319,0.10901679659890282,1.0896757276471394,7.646284372262897e-06,-4.718755214600303e-06,-2.7192842738884623e-19
1.3700177669525146,0.12219164013565992,0.10901697422433047,1.0896756383644404,7.947980251865854e-06,-5.116852419456681e-06,-3.1827671386617145e-19
1.3764469623565674,0.1221921756033185,0.10901716197882394,1.0896755475026563,8.249562905783187e-06,-5.511998126016087e-06,-2.823815012594532e-19
1.3832283020019531,0.12219267683220622,0.10901736131170847,1.0896754599880658,8.551096062808243e-06,-5.9039413010010886e-06,-3.417620912332988e-19
1.3901340961456299,0.12219312538471896,0.10901757358443567,1.0896753798836256,8.85264057517461e-06,-6.2924434747239676e-06,-3.81076328398287e-19
1.396925687789917,0.12219350670685429,0.10901779994008001,1.089675310442095,9.154254930188048e-06,-6.677275916200578e-06,-3.928259457480932e-19
1.4037699699401855,0.12219380909657336,0.10901804133297939,1.0896752543131614,9.455995682012932e-06,-7.058217194618534e-06,-4.0485418532180326e-19
1.4104177951812744,0.12219402341825053,0.10901829854212292,1.0896752135882424,9.757917928723126e-06,-7.435050824861424e-06,-4.690678026543652e-19
1.4443273544311523,0.12219414240292185,0.10901857222868269,1.0896751899489188,1.0060075675913754e-05,-7.80756331594998e-06,-4.739638298181377e-19
1.445568323135376,0.12219416090229915,0.10901886292491819,1.089675184595292,1.0362522245457334e-05,-8.175542224730351e-06,-5.062158100297523e-19
1.4649908542633057,0.1221940749381462,0.10901917111231546,1.0896751984599333,1.0665310554879061e-05,-8.538774591646211e-06,-4.242610478088121e-19
1.4714233875274658,0.12219388155760248,0.10901949723558226,1.0896752322349152,1.0968493532929813e-05,-8.897045140353782e-06,-3.5262840033363797e-19
1.473076581954956,0.12219357795654996,0.10901984176842235,1.0896752865726194,1.1272124404339838e-05,-9.250134841555423e-06,-3.4491388382265504e-19
1.4798407554626465,0.1221931613036588,0.10902020523318705,1.0896753621215831,1.1576257065541252e-05,-9.59781931473737e-06,-3.7485081843974495e-19
1.4865293502807617,0.12219262875847794,0.10902058820891919,1.0896754595174425,1.1880946361612774e-05,-9.939867471144243e-06,-3.96898642013123e-19
1.493495225906372,0.12219197730253067,0.10902099134337624,1.0896755794199764,1.218624835841551e-05,-1.0276040165619846e-05,-3.4644738506958525e-19
1.5002734661102295,0.12219120401942571,0.10902141534446594,1.0896757224464293,1.2492220631791982e-05,-1.0606088876811618e-05,-3.428713772125475e-19
1.507079839706421,0.12219030581794187,0.10902186097218468,1.0896758892295653,1.2798922415612988e-05,-1.0929753371152307e-05,-3.5381139767080506e-19
1.5138630867004395,0.12218927942639012,0.10902232907173172,1.0896760804199346,1.3106415162571265e-05,-1.1246763762223532e-05,-4.553139559728448e-19
1.5207440853118896,0.12217229925435491,0.10901725630918485,1.0896796334610963,1.3414762541262978e-05,-1.1556835819466722e-05,-4.9810530375825625e-19
1.560333490371704,0.12216683300903432,0.10901679244745784,1.0896806999522022,1.3763269390923468e-05,-1.2490696910849578e-05,-3.889080256979171e-19
1.5632874965667725,0.12216388698308349,0.10901697809175748,1.0896812915314058,1.4078942290068989e-05,-1.2878911677959982e-05,-4.653296282357521e-19
1.5712544918060303,0.12216187476856649,0.1090175760895705,1.089681695740581,1.4395818164991952e-05,-1.3257992056605759e-05,-4.655715911281645e-19
1.592470645904541,0.12219626435412378,0.10901324031426461,1.0896739936636384,1.4713811054634363e-05,-1.3627634650389098e-05,-5.259884974368217e-19
1.5937469005584717,0.12220471248224073,0.10901290379347656,1.089672250521463,1.4899732029373573e-05,-1.4666270141569457e-05,-4.837322136919693e-19
1.6007630825042725,0.12220641351040282,0.10901278124183382,1.0896719832662678,1.520243409639015e-05,-1.5124567298805323e-05,-4.799433709516689e-19
1.6072137355804443,0.12220513228558348,0.10901304482109306,1.0896723634690157,1.550640944654395e-05,-1.5570685821888807e-05,-4.460491870067104e-19
1.6140689849853516,0.1222025185213869,0.10901351937251567,1.0896730170003008,1.58119326917049e-05,-1.600409153073549e-05,-5.116965078959633e-19
1.620917797088623,0.12219932919083563,0.10901412281239131,1.0896737738551017,1.6118954317584426e-05,-1.642505293662937e-05,-4.742490668662777e-19
1.627676010131836,0.12219590805754882,0.1090148135561469,1.0896745586761947,1.6427452081980328e-05,-1.6833746736313036e-05,-4.488922389199692e-19
1.6344163417816162,0.12219240689708513,0.1090155687525751,1.0896753399098391,1.6737422736354137e-05,-1.72302756296391e-05,-4.61013110556015e-19
1.6418335437774658,0.12223452245654125,0.10900975560867536,1.089665746042867,1.704887752122787e-05,-1.7614678201862848e-05,-4.880145277363646e-19
